District,RepName,Score,State,Year
2,Duncan,14,Tennessee,2000
3,Wamp,14,Tennessee,2000
4,Hilleary,0,Tennessee,2000
5,Clement,50,Tennessee,2000
6,Gordon,50,Tennessee,2000
7,Bryant,0,Tennessee,2000
8,Tanner,43,Tennessee,2000
9,Ford,71,Tennessee,2000
1,Sandlin,36,Texas,2000
2,Turner,50,Texas,2000
3,Johnson,0,Texas,2000
4,"Hall, R.",21,Texas,2000
5,Sessions,14,Texas,2000
6,Barton,7,Texas,2000
7,Archer,7,Texas,2000
8,Brady,7,Texas,2000
9,Lampson,57,Texas,2000
10,Doggett,100,Texas,2000
11,Edwards,57,Texas,2000
12,Granger,0,Texas,2000
13,Thornberry,0,Texas,2000
14,Paul,29,Texas,2000
15,Hinojosa,57,Texas,2000
16,Reyes,79,Texas,2000
17,Stenholm,14,Texas,2000
18,Jackson Lee,79,Texas,2000
19,Combest,14,Texas,2000
20,Gonzalez,93,Texas,2000
21,Smith,7,Texas,2000
22,DeLay,0,Texas,2000
23,Bonilla,0,Texas,2000
24,Frost,57,Texas,2000
25,Bentsen,71,Texas,2000
26,Armey,0,Texas,2000
27,Ortiz,43,Texas,2000
28,Rodriguez,71,Texas,2000
29,Green ,64,Texas,2000
30,Johnson,79,Texas,2000
1,Hansen,7,Utah,2000
2,Cook,0,Utah,2000
3,Cannon,0,Utah,2000
1,Sanders,100,Vermont,2000
1,Bateman,8,Virginia,2000
2,Pickett,36,Virginia,2000
3,Scott,86,Virginia,2000
4,Sisisky,36,Virginia,2000
5,Goode,7,Virginia,2000
6,Goodlatte,7,Virginia,2000
7,Bliley,7,Virginia,2000
8,Moran,86,Virginia,2000
9,Boucher,71,Virginia,2000
10,Wolf,14,Virginia,2000
11,Davis,50,Virginia,2000
1,Inslee,100,Washington,2000
2,Metcalf,29,Washington,2000
3,Baird,86,Washington,2000
4,Hastings,0,Washington,2000
5,Nethercutt,0,Washington,2000
6,Dicks,79,Washington,2000
7,McDermott,93,Washington,2000
8,Dunn,7,Washington,2000
9,Smith,86,Washington,2000
1,Mollohan,64,West Virginia,2000
2,Wise,57,West Virginia,2000
3,Rahall,64,West Virginia,2000
1,Ryan,21,Wisconsin,2000
2,Baldwin,100,Wisconsin,2000
3,Kind,86,Wisconsin,2000
4,Kleczka,93,Wisconsin,2000
5,Barrett,93,Wisconsin,2000
6,Petri,36,Wisconsin,2000
7,Obey,79,Wisconsin,2000
8,Green,14,Wisconsin,2000
9,Sensenbrenner,21,Wisconsin,2000
1,Cubin,0,Wyoming,2000
1,Callahan,0,Alabama,2001
2,Everett ,0,Alabama,2001
3,Riley ,0,Alabama,2001
4,Aderholt ,7,Alabama,2001
5,Cramer ,29,Alabama,2001
6,Bachus,7,Alabama,2001
7,Hilliard ,64,Alabama,2001
1,"Young, D. ",0,Alaska,2001
1,Flake,7,Arizona,2001
2,Pastor ,86,Arizona,2001
3,Stump  ,0,Arizona,2001
4,Shadegg ,0,Arizona,2001
5,Kolbe ,14,Arizona,2001
6,Hayworth ,0,Arizona,2001
1,Berry ,50,Arkansas,2001
2,Snyder ,79,Arkansas,2001
3,"Hutchinson, A. ",17,Arkansas,2001
3,Boozman,0,Arkansas,2001
4,Ross,43,Arkansas,2001
1,"Thompson, M. ",100,California,2001
2,Herger ,0,California,2001
3,Ose ,21,California,2001
4,Doolittle ,7,California,2001
5,Matsui ,100,California,2001
6,Woolsey ,100,California,2001
7,"Miller, George ",100,California,2001
8,Pelosi ,93,California,2001
9,Lee ,100,California,2001
10,Tauscher ,93,California,2001
11,Pombo ,7,California,2001
12,Lantos ,100,California,2001
13,Stark ,71,California,2001
14,Eshoo ,100,California,2001
15,Honda,100,California,2001
16,Lofgren ,93,California,2001
17,Farr ,100,California,2001
18,Condit ,86,California,2001
19,Radanovich ,0,California,2001
20,Dooley ,43,California,2001
21,"Thomas, W.",7,California,2001
22,Capps ,93,California,2001
23,Gallegly ,7,California,2001
24,Sherman ,93,California,2001
25,McKeon ,0,California,2001
26,Berman ,79,California,2001
27,Schiff,93,California,2001
28,Dreier ,0,California,2001
29,Waxman ,100,California,2001
30,Becerra ,93,California,2001
31,Solis,100,California,2001
32,Watson,100,California,2001
33,Roybal-Allard ,93,California,2001
34,Napolitano ,100,California,2001
35,Waters ,100,California,2001
36,Harman,100,California,2001
37,Millender-McDonald ,100,California,2001
38,Horn ,50,California,2001
39,Royce ,0,California,2001
40,"Lewis, Jerry ",0,California,2001
41,"Miller, Gary ",0,California,2001
42,Baca,64,California,2001
43,Calvert ,0,California,2001
44,Bono ,0,California,2001
45,Rohrabacher ,7,California,2001
46,Sanchez ,100,California,2001
47,Cox ,0,California,2001
48,Issa,0,California,2001
49,"Davis, S.",93,California,2001
50,Filner ,100,California,2001
51,Cunningham ,0,California,2001
52,Hunter ,0,California,2001
1,DeGette ,100,Colorado,2001
2,"Udall, M. ",100,Colorado,2001
3,McInnis ,14,Colorado,2001
4,Schaffer ,0,Colorado,2001
5,Hefley ,7,Colorado,2001
6,Tancredo ,0,Colorado,2001
1,Larson ,93,Connecticut,2001
2,Simmons,71,Connecticut,2001
3,DeLauro ,93,Connecticut,2001
4,Shays ,86,Connecticut,2001
5,"Maloney, J. ",93,Connecticut,2001
6,"Johnson, N. ",79,Connecticut,2001
1,Castle ,79,Delaware,2001
1,Scarborough ,58,Florida,2001
1,"Miller, J.",0,Florida,2001
2,Boyd ,71,Florida,2001
3,"Brown, C. ",79,Florida,2001
4,Crenshaw,7,Florida,2001
5,Thurman ,86,Florida,2001
6,Stearns ,14,Florida,2001
7,Mica ,0,Florida,2001
8,Keller,7,Florida,2001
9,Bilirakis ,36,Florida,2001
10,"Young, B.",21,Florida,2001
11,"Davis, J. ",86,Florida,2001
12,Putnam,14,Florida,2001
13,"Miller, D. ",21,Florida,2001
14,Goss ,21,Florida,2001
15,"Weldon, D. ",14,Florida,2001
16,Foley ,36,Florida,2001
17,Meek ,71,Florida,2001
18,Ros-Lehtinen ,14,Florida,2001
19,Wexler ,100,Florida,2001
20,Deutsch ,100,Florida,2001
21,Diaz-Balart ,14,Florida,2001
22,Shaw ,21,Florida,2001
23,"Hastings, A. ",79,Florida,2001
1,Kingston ,0,Georgia,2001
2,Bishop ,57,Georgia,2001
3,"Collins, M. ",0,Georgia,2001
4,McKinney ,93,Georgia,2001
5,"Lewis, John ",71,Georgia,2001
6,Isakson ,14,Georgia,2001
7,Barr ,7,Georgia,2001
8,Chambliss ,0,Georgia,2001
9,Deal ,0,Georgia,2001
10,Norwood ,7,Georgia,2001
11,Linder ,0,Georgia,2001
1,Abercrombie ,93,Hawaii,2001
2,Mink ,93,Hawaii,2001
1,Otter,7,Idaho,2001
2,Simpson ,0,Idaho,2001
1,Rush ,57,Illinois,2001
2,Jackson,100,Illinois,2001
3,Lipinski ,36,Illinois,2001
4,Gutierrez ,93,Illinois,2001
5,Blagojevich ,93,Illinois,2001
6,Hyde ,14,Illinois,2001
7,"Davis, D. ",93,Illinois,2001
8,Crane ,0,Illinois,2001
9,Schakowsky ,100,Illinois,2001
10,Kirk,71,Illinois,2001
11,Weller ,29,Illinois,2001
12,Costello ,64,Illinois,2001
13,Biggert ,21,Illinois,2001
14,Hastert ,NA,Illinois,2001
15,"Johnson, T.",64,Illinois,2001
16,Manzullo ,7,Illinois,2001
17,Evans ,86,Illinois,2001
18,LaHood ,50,Illinois,2001
19,Phelps ,43,Illinois,2001
20,Shimkus ,0,Illinois,2001
1,Visclosky ,64,Indiana,2001
2,Pence,0,Indiana,2001
3,Roemer ,86,Indiana,2001
4,Souder ,0,Indiana,2001
5,Buyer ,0,Indiana,2001
6,Burton ,0,Indiana,2001
7,Kerns,7,Indiana,2001
8,Hostettler ,0,Indiana,2001
9,"Hill, B. ",64,Indiana,2001
10,"Carson, J. ",93,Indiana,2001
1,Leach ,71,Iowa,2001
2,Nussle ,21,Iowa,2001
3,Boswell ,71,Iowa,2001
4,Ganske ,50,Iowa,2001
5,Latham ,7,Iowa,2001
1,"Moran, Jerry ",0,Kansas,2001
2,Ryun,0,Kansas,2001
3,Moore ,79,Kansas,2001
4,Tiahrt ,0,Kansas,2001
1,Whitfield ,0,Kentucky,2001
2,"Lewis, R. ",0,Kentucky,2001
3,Northup ,7,Kentucky,2001
4,"Lucas, K. ",21,Kentucky,2001
5,"Rogers, H. ",7,Kentucky,2001
6,Fletcher ,0,Kentucky,2001
1,Vitter ,0,Louisiana,2001
2,Jefferson ,57,Louisiana,2001
3,Tauzin ,0,Louisiana,2001
4,McCrery ,0,Louisiana,2001
5,Cooksey ,0,Louisiana,2001
6,Baker ,0,Louisiana,2001
7,John ,7,Louisiana,2001
1,"Allen, T. ",93,Maine,2001
2,Baldacci ,93,Maine,2001
1,Gilchrest ,50,Maryland,2001
2,Ehrlich ,21,Maryland,2001
3,Cardin ,93,Maryland,2001
4,Wynn ,93,Maryland,2001
5,Hoyer ,86,Maryland,2001
6,Bartlett ,36,Maryland,2001
7,Cummings ,100,Maryland,2001
8,Morella ,93,Maryland,2001
1,Olver ,93,Massachusetts,2001
2,Neal ,71,Massachusetts,2001
3,McGovern ,100,Massachusetts,2001
4,Frank,100,Massachusetts,2001
5,Meehan ,86,Massachusetts,2001
6,Tierney ,100,Massachusetts,2001
7,Markey ,100,Massachusetts,2001
8,Capuano ,93,Massachusetts,2001
9,Moakley ,NA,Massachusetts,2001
9,Lynch,100,Massachusetts,2001
10,Delahunt ,100,Massachusetts,2001
1,Stupak ,71,Michigan,2001
2,Hoekstra ,29,Michigan,2001
3,Ehlers ,57,Michigan,2001
4,Camp ,14,Michigan,2001
5,Barcia ,64,Michigan,2001
6,Upton ,43,Michigan,2001
7,"Smith, N.",0,Michigan,2001
8,"Rogers, M. ",7,Michigan,2001
9,Kildee ,86,Michigan,2001
10,Bonior ,86,Michigan,2001
11,Knollenberg ,0,Michigan,2001
12,"Levin, S. ",86,Michigan,2001
13,Rivers ,93,Michigan,2001
14,Conyers ,93,Michigan,2001
15,Kilpatrick ,79,Michigan,2001
16,Dingell ,79,Michigan,2001
1,Gutknecht ,7,Minnesota,2001
2,"Kennedy, M.",29,Minnesota,2001
3,Ramstad ,86,Minnesota,2001
4,McCollum,93,Minnesota,2001
5,Sabo ,86,Minnesota,2001
6,Luther ,100,Minnesota,2001
7,"Peterson, C. ",57,Minnesota,2001
8,Oberstar ,79,Minnesota,2001
1,Wicker ,0,Mississippi,2001
2,"Thompson, B. ",64,Mississippi,2001
3,Pickering ,0,Mississippi,2001
4,Shows ,21,Mississippi,2001
5,"Taylor, G. ",43,Mississippi,2001
1,Clay ,86,Missouri,2001
2,Akin,0,Missouri,2001
3,Gephardt ,93,Missouri,2001
4,Skelton ,43,Missouri,2001
5,"McCarthy, K. ",93,Missouri,2001
6,Graves,0,Missouri,2001
7,Blunt ,0,Missouri,2001
8,Emerson ,7,Missouri,2001
9,Hulshof ,7,Missouri,2001
1,Rehberg,0,Montana,2001
1,Bereuter ,14,Nebraska,2001
2,Terry ,0,Nebraska,2001
3,Osborne,0,Nebraska,2001
1,Berkley ,79,Nevada,2001
2,Gibbons ,0,Nevada,2001
1,Sununu ,36,New Hampshire,2001
2,Bass ,57,New Hampshire,2001
1,Andrews ,100,New Jersey,2001
2,LoBiondo ,86,New Jersey,2001
3,Saxton ,71,New Jersey,2001
4,"Smith, C. ",86,New Jersey,2001
5,Roukema ,64,New Jersey,2001
6,Pallone ,100,New Jersey,2001
7,Ferguson,71,New Jersey,2001
8,Pascrell ,93,New Jersey,2001
9,Rothman ,100,New Jersey,2001
10,Payne ,100,New Jersey,2001
11,Frelinghuysen ,64,New Jersey,2001
12,Holt ,100,New Jersey,2001
13,Menendez ,100,New Jersey,2001
1,Wilson ,7,New Mexico,2001
2,Skeen ,0,New Mexico,2001
3,"Udall, T. ",100,New Mexico,2001
1,Grucci,21,New York,2001
2,Israel,71,New York,2001
3,King,29,New York,2001
4,"McCarthy, C. ",93,New York,2001
5,Ackerman ,100,New York,2001
6,Meeks,86,New York,2001
7,Crowley ,86,New York,2001
8,Nadler ,100,New York,2001
9,Weiner ,100,New York,2001
10,Towns ,79,New York,2001
11,Owens ,93,New York,2001
12,Velazquez ,100,New York,2001
13,Fossella ,29,New York,2001
14,"Maloney, C. ",93,New York,2001
15,Rangel ,100,New York,2001
16,Serrano ,71,New York,2001
17,Engel ,100,New York,2001
18,Lowey ,100,New York,2001
19,Kelly ,86,New York,2001
20,Gilman ,93,New York,2001
21,McNulty ,100,New York,2001
22,Sweeney ,43,New York,2001
23,Boehlert ,86,New York,2001
24,McHugh ,43,New York,2001
25,Walsh ,57,New York,2001
26,Hinchey ,93,New York,2001
27,Reynolds ,21,New York,2001
28,Slaughter ,86,New York,2001
29,LaFalce ,93,New York,2001
30,Quinn ,43,New York,2001
31,Houghton ,36,New York,2001
1,Clayton ,86,North Carolina,2001
2,Etheridge ,79,North Carolina,2001
3,Jones,21,North Carolina,2001
4,Price,93,North Carolina,2001
5,Burr ,0,North Carolina,2001
6,Coble ,7,North Carolina,2001
7,McIntyre ,79,North Carolina,2001
8,Hayes ,0,North Carolina,2001
9,Myrick ,7,North Carolina,2001
10,Ballenger ,0,North Carolina,2001
11,"Taylor, C. ",7,North Carolina,2001
12,Watt,79,North Carolina,2001
1,Pomeroy ,71,North Dakota,2001
1,Chabot ,14,Ohio,2001
2,Portman ,14,Ohio,2001
3,"Hall, T. ",79,Ohio,2001
4,Oxley ,0,Ohio,2001
5,Gillmor ,14,Ohio,2001
6,Strickland ,86,Ohio,2001
7,Hobson ,0,Ohio,2001
8,Boehner ,0,Ohio,2001
9,Kaptur ,64,Ohio,2001
10,Kucinich ,93,Ohio,2001
11,Tubbs Jones,93,Ohio,2001
12,Tiberi,0,Ohio,2001
13,"Brown, S. ",100,Ohio,2001
14,Sawyer ,100,Ohio,2001
15,Pryce,21,Ohio,2001
16,Regula ,14,Ohio,2001
17,Traficant ,14,Ohio,2001
18,Ney ,29,Ohio,2001
19,LaTourette ,29,Ohio,2001
1,Largent ,0,Oklahoma,2001
2,"Carson, B. ",29,Oklahoma,2001
3,Watkins ,0,Oklahoma,2001
4,Watts,0,Oklahoma,2001
5,Istook ,0,Oklahoma,2001
6,"Lucas, F. ",0,Oklahoma,2001
1,Wu ,100,Oregon,2001
2,Walden ,7,Oregon,2001
3,Blumenauer ,86,Oregon,2001
4,DeFazio ,93,Oregon,2001
5,Hooley ,93,Oregon,2001
1,"Brady, R. ",64,Pennsylvania,2001
2,Fattah ,93,Pennsylvania,2001
3,Borski ,86,Pennsylvania,2001
4,Hart,14,Pennsylvania,2001
5,"Peterson, J. ",0,Pennsylvania,2001
6,Holden ,57,Pennsylvania,2001
7,"Weldon, C. ",50,Pennsylvania,2001
8,Greenwood ,64,Pennsylvania,2001
9,"Shuster, Bill",8,Pennsylvania,2001
10,Sherwood ,14,Pennsylvania,2001
11,Kanjorski ,64,Pennsylvania,2001
12,Murtha ,36,Pennsylvania,2001
13,Hoeffel ,93,Pennsylvania,2001
14,Coyne ,93,Pennsylvania,2001
15,Toomey ,7,Pennsylvania,2001
16,Pitts ,0,Pennsylvania,2001
17,Gekas ,0,Pennsylvania,2001
18,Doyle ,57,Pennsylvania,2001
19,Platts,21,Pennsylvania,2001
20,Mascara ,57,Pennsylvania,2001
21,English ,36,Pennsylvania,2001
1,"Kennedy, P. ",93,Rhode Island,2001
2,Langevin,93,Rhode Island,2001
1,"Brown, H. ",7,South Carolina,2001
2,Spence ,0,South Carolina,2001
3,"Graham, L. ",14,South Carolina,2001
4,DeMint ,0,South Carolina,2001
5,Spratt ,71,South Carolina,2001
6,Clyburn ,64,South Carolina,2001
1,Thune ,0,South Dakota,2001
1,Jenkins ,0,Tennessee,2001
2,Duncan ,14,Tennessee,2001
3,Wamp ,7,Tennessee,2001
4,Hilleary ,7,Tennessee,2001
5,Clement ,79,Tennessee,2001
6,Gordon,71,Tennessee,2001
7,Bryant ,0,Tennessee,2001
8,Tanner ,43,Tennessee,2001
9,Ford ,86,Tennessee,2001
1,Sandlin ,29,Texas,2001
2,Turner ,36,Texas,2001
3,"Johnson, S.",7,Texas,2001
4,"Hall, R. ",7,Texas,2001
5,"Sessions, P. ",0,Texas,2001
6,Barton ,7,Texas,2001
7,Culberson,0,Texas,2001
8,"Brady, K. ",0,Texas,2001
9,Lampson ,57,Texas,2001
10,Doggett ,93,Texas,2001
11,"Edwards, C. ",43,Texas,2001
12,Granger ,7,Texas,2001
13,Thornberry ,0,Texas,2001
14,Paul ,36,Texas,2001
15,Hinojosa ,64,Texas,2001
16,Reyes ,57,Texas,2001
17,Stenholm ,14,Texas,2001
18,Jackson Lee,71,Texas,2001
19,Combest ,0,Texas,2001
20,Gonzalez ,71,Texas,2001
21,"Smith, L.",0,Texas,2001
22,DeLay ,0,Texas,2001
23,Bonilla ,0,Texas,2001
24,Frost ,64,Texas,2001
25,Bentsen ,50,Texas,2001
26,Armey ,0,Texas,2001
27,Ortiz ,36,Texas,2001
28,Rodriguez ,71,Texas,2001
29,"Green, G. ",50,Texas,2001
30,"Johnson, E.B. ",79,Texas,2001
1,Hansen ,7,Utah,2001
2,Matheson,57,Utah,2001
3,Cannon ,7,Utah,2001
1,Sanders ,100,Vermont,2001
1,"Davis, J. ",14,Virginia,2001
2,Schrock,0,Virginia,2001
3,Scott ,71,Virginia,2001
4,Forbes,0,Virginia,2001
5,Goode ,7,Virginia,2001
6,Goodlatte ,0,Virginia,2001
7,Cantor,0,Virginia,2001
8,"Moran, James ",86,Virginia,2001
9,Boucher ,79,Virginia,2001
10,Wolf ,7,Virginia,2001
11,"Davis, T. ",43,Virginia,2001
1,Inslee ,100,Washington,2001
2,Larsen,93,Washington,2001
3,Baird ,100,Washington,2001
4,"Hastings, D. ",0,Washington,2001
5,Nethercutt ,0,Washington,2001
6,Dicks ,86,Washington,2001
7,McDermott ,100,Washington,2001
8,Dunn ,21,Washington,2001
9,"Smith, A.",86,Washington,2001
1,Mollohan ,29,West Virginia,2001
2,Capito,43,West Virginia,2001
3,Rahall ,79,West Virginia,2001
1,Ryan,29,Wisconsin,2001
2,Baldwin ,100,Wisconsin,2001
3,Kind,100,Wisconsin,2001
4,Kleczka ,100,Wisconsin,2001
5,"Barrett, T. ",100,Wisconsin,2001
6,Petri ,50,Wisconsin,2001
7,Obey ,93,Wisconsin,2001
8,"Green, M. ",29,Wisconsin,2001
9,Sensenbrenner ,29,Wisconsin,2001
1,Cubin ,0,Wyoming,2001
1,Callahan,0,Alabama,2002
2,Everett ,0,Alabama,2002
3,Riley ,0,Alabama,2002
4,Aderholt ,0,Alabama,2002
5,Cramer ,50,Alabama,2002
6,Bachus,0,Alabama,2002
7,Hilliard ,63,Alabama,2002
1,"Young, D. ",25,Alaska,2002
1,Flake,25,Arizona,2002
2,Pastor ,75,Arizona,2002
3,Stump  ,0,Arizona,2002
4,Shadegg ,0,Arizona,2002
5,Kolbe ,0,Arizona,2002
6,Hayworth ,0,Arizona,2002
1,Berry ,25,Arkansas,2002
2,Snyder ,38,Arkansas,2002
3,Boozman,0,Arkansas,2002
4,Ross,38,Arkansas,2002
1,"Thompson, M. ",75,California,2002
2,Herger ,0,California,2002
3,Ose ,13,California,2002
4,Doolittle ,0,California,2002
5,Matsui ,100,California,2002
6,Woolsey ,88,California,2002
7,"Miller, George ",100,California,2002
8,Pelosi ,100,California,2002
9,Lee ,100,California,2002
10,Tauscher ,75,California,2002
11,Pombo ,13,California,2002
12,Lantos ,75,California,2002
13,Stark ,100,California,2002
14,Eshoo ,100,California,2002
15,Honda,100,California,2002
16,Lofgren ,100,California,2002
17,Farr ,100,California,2002
18,Condit ,75,California,2002
19,Radanovich ,13,California,2002
20,Dooley ,25,California,2002
21,"Thomas, W.",0,California,2002
22,Capps ,100,California,2002
23,Gallegly ,38,California,2002
24,Sherman ,100,California,2002
25,McKeon ,13,California,2002
26,Berman ,100,California,2002
27,Schiff,100,California,2002
28,Dreier ,13,California,2002
29,Waxman ,75,California,2002
30,Becerra ,100,California,2002
31,Solis,100,California,2002
32,Watson,88,California,2002
33,Roybal-Allard ,100,California,2002
34,Napolitano ,88,California,2002
35,Waters ,100,California,2002
36,Harman,75,California,2002
37,Millender-McDonald ,88,California,2002
38,Horn ,38,California,2002
39,Royce ,25,California,2002
40,"Lewis, Jerry ",38,California,2002
41,"Miller, Gary ",13,California,2002
42,Baca,75,California,2002
43,Calvert ,25,California,2002
44,Bono ,25,California,2002
45,Rohrabacher ,25,California,2002
46,Sanchez ,100,California,2002
47,Cox ,38,California,2002
48,Issa,13,California,2002
49,"Davis, S.",88,California,2002
50,Filner ,88,California,2002
51,Cunningham ,13,California,2002
52,Hunter ,38,California,2002
1,DeGette ,100,Colorado,2002
2,"Udall, M. ",100,Colorado,2002
3,McInnis ,25,Colorado,2002
4,Schaffer ,0,Colorado,2002
5,Hefley ,25,Colorado,2002
6,Tancredo ,38,Colorado,2002
1,Larson ,75,Connecticut,2002
2,Simmons,50,Connecticut,2002
3,DeLauro ,88,Connecticut,2002
4,Shays ,50,Connecticut,2002
5,"Maloney, J. ",75,Connecticut,2002
6,"Johnson, N. ",63,Connecticut,2002
1,Castle ,38,Delaware,2002
1,"Miller, J.",25,Florida,2002
2,Boyd ,38,Florida,2002
3,"Brown, C. ",63,Florida,2002
4,Crenshaw,0,Florida,2002
5,Thurman ,63,Florida,2002
6,Stearns ,50,Florida,2002
7,Mica ,13,Florida,2002
8,Keller,13,Florida,2002
9,Bilirakis ,38,Florida,2002
10,"Young, B.",38,Florida,2002
11,"Davis, Jim ",63,Florida,2002
12,Putnam,0,Florida,2002
13,"Miller, D. ",25,Florida,2002
14,Goss ,38,Florida,2002
15,"Weldon, D. ",38,Florida,2002
16,Foley ,0,Florida,2002
17,Meek ,75,Florida,2002
18,Ros-Lehtinen ,25,Florida,2002
19,Wexler ,100,Florida,2002
20,Deutsch ,88,Florida,2002
21,Diaz-Balart ,25,Florida,2002
22,Shaw ,38,Florida,2002
23,"Hastings, A. ",63,Florida,2002
1,Kingston ,0,Georgia,2002
2,Bishop ,25,Georgia,2002
3,"Collins, M. ",25,Georgia,2002
4,McKinney ,100,Georgia,2002
5,"Lewis, John ",88,Georgia,2002
6,Isakson ,13,Georgia,2002
7,Barr ,13,Georgia,2002
8,Chambliss ,0,Georgia,2002
9,Deal ,13,Georgia,2002
10,Norwood ,13,Georgia,2002
11,Linder ,13,Georgia,2002
1,Abercrombie ,75,Hawaii,2002
2,Mink ,75,Hawaii,2002
1,Otter,0,Idaho,2002
2,Simpson ,0,Idaho,2002
1,Rush ,75,Illinois,2002
2,Jackson,100,Illinois,2002
3,Lipinski ,38,Illinois,2002
4,Gutierrez ,75,Illinois,2002
5,Blagojevich ,50,Illinois,2002
6,Hyde ,13,Illinois,2002
7,"Davis, D. ",88,Illinois,2002
8,Crane ,13,Illinois,2002
9,Schakowsky ,100,Illinois,2002
10,Kirk,38,Illinois,2002
11,Weller ,0,Illinois,2002
12,Costello ,50,Illinois,2002
13,Biggert ,38,Illinois,2002
14,Hastert ,NA,Illinois,2002
15,"Johnson, Timothy V.",25,Illinois,2002
16,Manzullo ,13,Illinois,2002
17,Evans ,88,Illinois,2002
18,LaHood ,13,Illinois,2002
19,Phelps ,50,Illinois,2002
20,Shimkus ,0,Illinois,2002
1,Visclosky ,50,Indiana,2002
2,Pence,13,Indiana,2002
3,Roemer ,88,Indiana,2002
4,Souder ,13,Indiana,2002
5,Buyer ,0,Indiana,2002
6,Burton ,0,Indiana,2002
7,Kerns,25,Indiana,2002
8,Hostettler ,63,Indiana,2002
9,"Hill, B. ",13,Indiana,2002
10,"Carson, J. ",88,Indiana,2002
1,Leach ,38,Iowa,2002
2,Nussle ,25,Iowa,2002
3,Boswell ,75,Iowa,2002
4,Ganske ,38,Iowa,2002
5,Latham ,25,Iowa,2002
1,"Moran, Jerry ",0,Kansas,2002
2,Ryun,0,Kansas,2002
3,Moore ,88,Kansas,2002
4,Tiahrt ,0,Kansas,2002
1,Whitfield ,0,Kentucky,2002
2,"Lewis, R. ",0,Kentucky,2002
3,Northup ,13,Kentucky,2002
4,"Lucas, K. ",13,Kentucky,2002
5,"Rogers, H. ",0,Kentucky,2002
6,Fletcher ,0,Kentucky,2002
1,Vitter ,0,Louisiana,2002
2,Jefferson ,50,Louisiana,2002
3,Tauzin ,0,Louisiana,2002
4,McCrery ,0,Louisiana,2002
5,Cooksey ,0,Louisiana,2002
6,Baker ,0,Louisiana,2002
7,John ,13,Louisiana,2002
1,"Allen, T. ",88,Maine,2002
2,Baldacci ,88,Maine,2002
1,Gilchrest ,13,Maryland,2002
2,Ehrlich ,38,Maryland,2002
3,Cardin ,88,Maryland,2002
4,Wynn ,75,Maryland,2002
5,Hoyer ,88,Maryland,2002
6,Bartlett ,38,Maryland,2002
7,Cummings ,75,Maryland,2002
8,Morella ,75,Maryland,2002
1,Olver ,88,Massachusetts,2002
2,Neal ,88,Massachusetts,2002
3,McGovern ,100,Massachusetts,2002
4,Frank,100,Massachusetts,2002
5,Meehan ,63,Massachusetts,2002
6,Tierney ,100,Massachusetts,2002
7,Markey ,88,Massachusetts,2002
8,Capuano ,100,Massachusetts,2002
9,Lynch,100,Massachusetts,2002
10,Delahunt ,75,Massachusetts,2002
1,Stupak ,88,Michigan,2002
2,Hoekstra ,38,Michigan,2002
3,Ehlers ,63,Michigan,2002
4,Camp ,0,Michigan,2002
5,Barcia ,63,Michigan,2002
6,Upton ,25,Michigan,2002
7,"Smith, N.",25,Michigan,2002
8,"Rogers, M. ",0,Michigan,2002
9,Kildee ,88,Michigan,2002
10,Bonior ,75,Michigan,2002
11,Knollenberg ,0,Michigan,2002
12,"Levin, S. ",88,Michigan,2002
13,Rivers ,100,Michigan,2002
14,Conyers ,88,Michigan,2002
15,Kilpatrick ,88,Michigan,2002
16,Dingell ,88,Michigan,2002
1,Gutknecht ,0,Minnesota,2002
2,"Kennedy, M.",38,Minnesota,2002
3,Ramstad ,50,Minnesota,2002
4,McCollum,100,Minnesota,2002
5,Sabo ,88,Minnesota,2002
6,Luther ,100,Minnesota,2002
7,"Peterson, C. ",25,Minnesota,2002
8,Oberstar ,88,Minnesota,2002
1,Wicker ,0,Mississippi,2002
2,"Thompson, B. ",63,Mississippi,2002
